'[8, 39, 9, 39, 19, 15, 17, 12, 33, 41, 18, 7, 17, 12, 23, 1, 6, 34, 13, 31, 34, 4, 17, 15, 31, 34, 4, 17, 15, 45]'
'[12, 32, 16, 39, 19, 15, 45, 16, 8, 34, 15, 31, 34, 4, 41, 46, 45, 34, 15, 17, 12, 23, 19, 44, 11, 35, 15, 45, 15, 31]'
'[8, 34, 4, 41, 46, 45, 34, 44, 43, 40, 14, 20, 28, 34, 4, 17, 12, 33, 13, 1, 15, 31, 34, 13, 17, 15, 45, 27, 45, 15]'
'[36, 13, 31, 34, 13, 31, 34, 15, 31, 34, 15, 17, 35, 15, 31, 34, 15, 31, 34, 15, 17, 12, 0, 0, 0, 7, 2, 6, 34, 13]'
'[9, 12, 32, 16, 39, 19, 15, 31, 34, 15, 45, 16, 9, 23, 19, 23, 19, 44, 41, 18, 16, 39, 13, 31, 34, 15, 31, 34, 13, 17]'
'[8, 34, 13, 31, 20, 28, 34, 15, 31, 47, 47, 37, 46, 28, 39, 19, 15, 45, 15, 45, 16, 39, 19, 44, 43, 40, 14, 3, 9, 12]'
'[30, 44, 11, 35, 33, 13, 31, 34, 15, 31, 34, 15, 45, 16, 9, 12, 32, 16, 8, 34, 13, 17, 12, 23, 31, 34, 4, 17, 12, 23]'
'[1, 15, 31, 47, 47, 37, 46, 28, 8, 34, 4, 3, 9, 0, 2, 6, 6, 6, 6, 33, 13, 17, 12, 33, 41, 18, 16, 8, 34, 15]'
'[20, 24, 7, 31, 47, 37, 29, 43, 40, 14, 3, 9, 12, 33, 13, 17, 32, 16, 8, 34, 15, 45, 15, 17, 35, 10, 32, 16, 23, 31]'
'[41, 18, 16, 39, 19, 15, 31, 34, 13, 13, 17, 12, 32, 16, 39, 19, 44, 11, 22, 10, 32, 16, 8, 34, 4, 17, 15, 31, 34, 4]'
'[33, 44, 41, 46, 28, 34, 13, 31, 19, 7, 31, 34, 15, 31, 34, 15, 31, 34, 15, 31, 34, 15, 31, 34, 15, 31, 34, 13, 31, 34]'
'[29, 33, 44, 11, 22, 5, 2, 40, 14, 20, 12, 0, 7, 31, 34, 15, 31, 34, 13, 31, 34, 15, 45, 15, 31, 34, 15, 31, 34, 13]'
'[29, 43, 23, 19, 44, 11, 35, 33, 13, 17, 32, 16, 39, 9, 25, 18, 43, 40, 11, 35, 15, 31, 34, 13, 17, 32, 16, 39, 9, 12]'
'[3, 9, 12, 23, 31, 34, 15, 31, 34, 15, 31, 34, 15, 31, 34, 13, 31, 34, 13, 17, 12, 32, 16, 39, 19, 23, 19, 44, 11, 36]'
'[15, 45, 16, 8, 34, 13, 17, 32, 16, 9, 23, 19, 15, 31, 19, 44, 11, 22, 10, 18, 16, 39, 9, 12, 32, 16, 23, 31, 34, 13]'
'[29, 33, 13, 1, 6, 6, 33, 13, 31, 34, 15, 45, 15, 31, 34, 13, 17, 12, 23, 31, 34, 15, 17, 15, 45, 15, 31, 34, 15, 31]'
'[32, 16, 23, 19, 7, 31, 34, 13, 17, 32, 16, 8, 34, 13, 31, 34, 15, 17, 12, 0, 2, 33, 13, 17, 12, 32, 16, 23, 19, 44]'
'[15, 17, 12, 23, 19, 44, 43, 40, 14, 30, 44, 11, 36, 13, 31, 34, 15, 31, 34, 15, 31, 34, 13, 31, 34, 15, 31, 34, 13, 13]'
'[31, 34, 15, 45, 15, 17, 15, 45, 27, 45, 15, 31, 34, 15, 45, 15, 45, 16, 39, 19, 15, 45, 43, 40, 14, 20, 12, 0, 0, 7]'
'[14, 30, 0, 0, 0, 7, 31, 34, 13, 17, 12, 33, 13, 17, 15, 45, 27, 42, 19, 44, 11, 22, 10, 32, 16, 8, 34, 4, 3, 27]'
'[2, 40, 11, 35, 33, 13, 31, 34, 15, 31, 34, 15, 31, 19, 7, 31, 34, 13, 17, 12, 33, 13, 17, 32, 16, 39, 9, 12, 23, 1]'
'[45, 34, 15, 31, 34, 4, 17, 15, 31, 34, 13, 17, 12, 32, 16, 8, 6, 33, 13, 31, 34, 13, 31, 34, 13, 13, 31, 34, 13, 17]'
'[30, 0, 2, 33, 41, 24, 7, 31, 34, 13, 31, 20, 28, 8, 34, 15, 31, 34, 4, 17, 12, 23, 19, 44, 43, 40, 11, 36, 23, 19]'
'[28, 39, 19, 44, 43, 40, 14, 30, 0, 2, 40, 14, 30, 0, 0, 7, 18, 43, 23, 19, 7, 17, 32, 16, 8, 34, 13, 31, 34, 15]'
'[30, 0, 7, 18, 16, 39, 19, 7, 17, 15, 31, 19, 44, 11, 35, 0, 0, 0, 7, 18, 16, 39, 9, 39, 9, 12, 32, 16, 39, 19]'
'[20, 28, 8, 34, 13, 31, 34, 15, 31, 34, 13, 31, 34, 15, 31, 34, 13, 17, 32, 16, 39, 13, 31, 47, 41, 18, 5, 9, 12, 32]'
'[4, 3, 9, 12, 33, 44, 41, 18, 16, 38, 44, 41, 46, 28, 39, 9, 39, 13, 31, 34, 15, 31, 34, 13, 31, 34, 15, 17, 12, 33]'
'[2, 40, 14, 3, 39, 13, 31, 34, 15, 31, 34, 15, 31, 34, 13, 17, 32, 16, 9, 12, 32, 16, 39, 9, 12, 23, 31, 19, 15, 31]'
'[29, 43, 40, 14, 30, 0, 2, 33, 13, 31, 47, 47, 47, 47, 37, 46, 45, 34, 44, 41, 46, 12, 33, 13, 31, 34, 13, 17, 32, 16]'
'[41, 18, 7, 18, 16, 39, 13, 31, 34, 13, 31, 34, 15, 17, 12, 23, 19, 7, 2, 40, 14, 3, 9, 12, 23, 31, 20, 5, 9, 25]'
'[11, 36, 23, 31, 19, 44, 11, 22, 10, 32, 16, 39, 19, 15, 45, 16, 8, 34, 13, 17, 15, 45, 27, 42, 16, 39, 9, 39, 9, 39]'
'[30, 0, 7, 31, 34, 15, 31, 34, 4, 17, 15, 31, 34, 15, 31, 34, 13, 31, 20, 5, 10, 32, 16, 39, 13, 17, 32, 16, 39, 19]'
'[29, 33, 41, 18, 16, 38, 23, 1, 15, 31, 19, 15, 45, 15, 31, 34, 13, 17, 12, 23, 31, 34, 15, 31, 34, 4, 17, 32, 16, 8]'
'[41, 46, 45, 34, 15, 31, 34, 15, 31, 34, 13, 17, 32, 16, 8, 34, 15, 31, 34, 13, 17, 32, 16, 39, 19, 7, 17, 32, 16, 23]'
'[9, 12, 32, 16, 39, 13, 1, 15, 31, 34, 15, 31, 47, 41, 46, 28, 39, 9, 12, 32, 16, 23, 19, 15, 31, 34, 13, 31, 34, 15]'
'[20, 12, 32, 16, 8, 34, 13, 17, 15, 31, 34, 13, 31, 34, 13, 31, 34, 4, 3, 27, 44, 11, 36, 13, 17, 32, 16, 39, 9, 39]'
'[20, 12, 33, 13, 31, 34, 15, 17, 12, 33, 41, 18, 38, 44, 41, 46, 28, 34, 44, 41, 18, 16, 38, 40, 14, 20, 28, 34, 15, 31]'
'[6, 6, 34, 15, 31, 34, 13, 17, 32, 16, 39, 9, 12, 32, 16, 39, 19, 44, 41, 18, 16, 8, 3, 39, 9, 12, 32, 16, 8, 34]'
'[36, 23, 19, 7, 17, 32, 16, 23, 19, 44, 41, 18, 16, 39, 19, 7, 17, 12, 33, 13, 17, 32, 16, 8, 34, 15, 31, 34, 15, 31]'
'[12, 32, 16, 8, 34, 13, 13, 31, 34, 13, 31, 34, 15, 31, 34, 15, 31, 34, 4, 3, 27, 45, 10, 33, 44, 41, 18, 16, 39, 13]'
'[6, 6, 6, 33, 44, 11, 36, 13, 31, 34, 15, 31, 34, 15, 17, 15, 45, 15, 31, 34, 13, 31, 34, 13, 31, 34, 15, 31, 34, 15]'
'[33, 13, 17, 12, 23, 19, 44, 11, 35, 0, 0, 2, 33, 13, 17, 12, 32, 16, 39, 13, 31, 34, 13, 31, 34, 15, 17, 12, 33, 13]'
'[43, 40, 11, 35, 15, 31, 34, 15, 31, 34, 13, 31, 34, 15, 17, 12, 0, 0, 2, 40, 11, 22, 10, 32, 16, 39, 9, 25, 18, 16]'
'[24, 33, 41, 46, 28, 8, 34, 13, 17, 12, 23, 19, 44, 41, 24, 8, 34, 13, 17, 12, 32, 16, 39, 9, 25, 18, 5, 10, 32, 16]'
'[3, 27, 45, 10, 32, 16, 39, 13, 31, 34, 13, 13, 31, 34, 15, 31, 34, 13, 17, 32, 16, 39, 19, 44, 41, 46, 28, 8, 34, 15]'
'[39, 19, 15, 31, 34, 15, 31, 34, 15, 17, 35, 0, 7, 17, 12, 33, 44, 11, 35, 33, 44, 41, 18, 16, 38, 40, 11, 35, 0, 0]'
'[36, 13, 31, 34, 13, 17, 32, 16, 39, 13, 31, 34, 13, 17, 12, 23, 1, 15, 31, 34, 13, 17, 15, 45, 27, 45, 28, 8, 34, 15]'
'[15, 45, 15, 31, 34, 13, 17, 32, 16, 39, 13, 17, 12, 32, 16, 8, 34, 13, 13, 31, 20, 5, 35, 15, 31, 34, 15, 17, 12, 0]'
'[28, 34, 44, 11, 36, 37, 19, 44, 11, 36, 37, 19, 23, 31, 34, 13, 17, 32, 16, 39, 9, 39, 9, 39, 9, 39, 9, 25, 18, 16]'
'[40, 14, 3, 9, 39, 9, 0, 7, 31, 34, 15, 31, 34, 15, 31, 34, 15, 17, 15, 31, 34, 4, 17, 12, 33, 13, 1, 16, 39, 19]'
'[31, 47, 37, 29, 39, 19, 7, 31, 34, 13, 31, 19, 15, 45, 16, 8, 34, 44, 41, 46, 28, 8, 3, 9, 39, 19, 15, 31, 34, 13]'
'[39, 19, 15, 17, 35, 0, 7, 17, 15, 45, 27, 45, 15, 31, 34, 15, 31, 34, 4, 41, 18, 38, 23, 19, 44, 11, 36, 37, 46, 12]'
'[30, 0, 7, 2, 33, 13, 17, 15, 45, 27, 45, 15, 31, 34, 15, 31, 34, 15, 31, 34, 13, 31, 34, 15, 31, 34, 15, 17, 12, 23]'
'[32, 16, 39, 13, 1, 15, 31, 34, 15, 31, 34, 13, 17, 32, 16, 8, 34, 13, 31, 34, 13, 31, 34, 15, 31, 19, 15, 31, 20, 5]'
'[16, 9, 23, 31, 34, 4, 17, 12, 23, 31, 19, 7, 31, 34, 15, 31, 34, 4, 17, 12, 33, 13, 17, 12, 33, 41, 18, 16, 8, 34]'
'[34, 10, 18, 16, 8, 6, 6, 6, 6, 6, 33, 13, 31, 34, 15, 31, 34, 13, 17, 12, 32, 16, 8, 34, 4, 3, 39, 19, 15, 45]'
'[34, 15, 31, 34, 15, 17, 35, 0, 7, 17, 12, 0, 7, 31, 34, 4, 17, 12, 33, 41, 18, 16, 38, 40, 14, 30, 44, 43, 40, 14]'
'[41, 18, 16, 39, 19, 15, 45, 16, 9, 39, 19, 23, 31, 34, 13, 13, 31, 34, 15, 31, 34, 15, 31, 34, 15, 31, 34, 15, 45, 15]'
'[23, 19, 44, 41, 18, 16, 39, 19, 44, 11, 35, 15, 17, 12, 23, 19, 15, 17, 35, 15, 31, 34, 4, 17, 15, 45, 15, 31, 34, 15]'
'[0, 0, 2, 33, 13, 31, 34, 13, 31, 34, 13, 31, 34, 15, 31, 34, 13, 17, 12, 23, 19, 15, 45, 16, 39, 19, 15, 45, 15, 31]'
'[36, 13, 31, 34, 13, 31, 34, 15, 31, 34, 13, 31, 34, 13, 17, 32, 16, 8, 34, 15, 45, 16, 39, 9, 12, 23, 31, 34, 13, 17]'
'[29, 33, 13, 1, 6, 6, 34, 44, 41, 18, 16, 39, 19, 44, 43, 40, 11, 22, 25, 24, 7, 31, 42, 16, 39, 9, 12, 32, 16, 8]'
'[10, 18, 43, 40, 11, 35, 0, 0, 2, 33, 13, 17, 15, 45, 27, 45, 15, 31, 34, 15, 31, 34, 13, 17, 32, 16, 8, 34, 13, 31]'
'[8, 34, 13, 17, 32, 16, 8, 34, 13, 17, 12, 23, 19, 44, 43, 40, 14, 20, 12, 33, 13, 13, 31, 34, 13, 17, 15, 31, 34, 15]'
'[20, 28, 34, 15, 31, 34, 13, 17, 32, 16, 39, 19, 44, 41, 18, 16, 39, 9, 39, 19, 15, 31, 34, 4, 17, 12, 23, 19, 7, 17]'
'[3, 9, 12, 0, 2, 40, 14, 30, 47, 37, 19, 44, 41, 18, 16, 39, 9, 12, 23, 1, 15, 31, 34, 15, 31, 34, 4, 17, 12, 33]'
'[35, 0, 0, 7, 31, 34, 13, 13, 17, 12, 33, 44, 11, 22, 5, 2, 33, 13, 17, 32, 16, 9, 39, 9, 12, 33, 13, 1, 15, 31]'
'[26, 36, 37, 19, 15, 31, 34, 15, 17, 12, 23, 19, 15, 45, 43, 6, 34, 15, 31, 34, 13, 31, 34, 13, 17, 32, 16, 9, 39, 19]'
'[7, 17, 15, 31, 47, 47, 37, 29, 43, 40, 11, 22, 25, 5, 10, 18, 38, 44, 11, 36, 13, 31, 47, 47, 41, 18, 16, 39, 9, 25]'
'[14, 20, 24, 33, 44, 41, 18, 38, 23, 19, 44, 11, 22, 25, 18, 38, 23, 19, 7, 31, 34, 13, 13, 17, 32, 16, 9, 39, 9, 39]'
'[18, 16, 8, 34, 4, 17, 15, 45, 27, 45, 16, 39, 9, 12, 32, 16, 23, 19, 7, 2, 6, 34, 13, 31, 34, 15, 31, 34, 13, 17]'
'[31, 34, 4, 17, 32, 16, 39, 13, 1, 15, 17, 15, 31, 34, 15, 31, 47, 37, 46, 45, 34, 13, 31, 34, 15, 31, 34, 13, 13, 31]'
'[6, 6, 34, 15, 31, 34, 13, 31, 20, 12, 33, 13, 31, 34, 13, 31, 34, 4, 17, 12, 33, 13, 31, 34, 15, 31, 34, 13, 31, 34]'
'[30, 0, 2, 6, 34, 44, 41, 46, 28, 39, 19, 44, 41, 46, 45, 34, 44, 41, 24, 8, 34, 15, 31, 34, 15, 31, 34, 15, 31, 34]'
'[40, 11, 36, 37, 19, 23, 19, 7, 31, 34, 15, 31, 34, 15, 31, 34, 4, 41, 18, 16, 39, 19, 44, 11, 35, 33, 41, 46, 45, 8]'
'[34, 44, 41, 18, 16, 38, 44, 43, 40, 14, 3, 39, 19, 15, 31, 34, 4, 41, 24, 8, 34, 15, 31, 47, 37, 46, 28, 34, 15, 31]'
'[16, 38, 40, 14, 3, 39, 19, 44, 43, 6, 33, 44, 11, 35, 0, 2, 40, 14, 3, 9, 39, 9, 39, 9, 39, 9, 25, 18, 16, 38]'
'[34, 13, 17, 12, 33, 13, 17, 32, 16, 8, 6, 34, 13, 13, 17, 15, 31, 19, 44, 11, 36, 13, 31, 34, 15, 31, 34, 15, 31, 34]'
'[30, 0, 0, 0, 2, 6, 34, 13, 31, 47, 37, 29, 43, 6, 34, 13, 17, 32, 16, 39, 19, 15, 45, 16, 8, 34, 15, 31, 34, 15]'
'[40, 14, 3, 7, 31, 34, 13, 17, 12, 32, 16, 23, 1, 15, 45, 15, 31, 34, 13, 17, 12, 32, 16, 8, 34, 15, 31, 34, 13, 13]'
'[24, 8, 34, 13, 13, 17, 15, 31, 34, 13, 31, 34, 4, 3, 39, 19, 15, 45, 43, 40, 11, 35, 0, 7, 31, 34, 13, 17, 32, 16]'
'[44, 11, 35, 15, 31, 34, 13, 31, 34, 15, 45, 15, 17, 15, 31, 34, 4, 17, 15, 45, 15, 31, 34, 4, 17, 32, 16, 39, 13, 1]'
'[45, 15, 31, 34, 13, 17, 32, 16, 8, 34, 13, 17, 32, 16, 9, 12, 0, 7, 31, 34, 13, 31, 34, 15, 31, 34, 4, 3, 27, 45]'
'[16, 39, 19, 15, 31, 34, 13, 31, 34, 4, 17, 15, 31, 34, 4, 17, 15, 31, 34, 13, 31, 20, 28, 34, 15, 45, 15, 45, 15, 45]'
'[31, 20, 12, 32, 16, 39, 9, 25, 24, 7, 2, 6, 6, 33, 13, 31, 34, 15, 45, 15, 31, 34, 15, 31, 34, 15, 31, 19, 15, 45]'
'[35, 0, 2, 40, 14, 20, 24, 7, 31, 42, 43, 40, -1, 11, 22, 10, 18, 16, 39, 19, 15, 17, 35, 15, 45, 27, 38, 23, 31, 20]'
'[23, 31, 34, 15, 31, 34, 15, 31, 34, 15, 31, 34, 15, 45, 27, 45, 34, 13, 31, 34, 4, 17, 32, 16, 8, 34, 15, 31, 34, 15]'
'[0, 7, 2, 40, 14, 20, 24, 7, 31, 34, 15, 31, 34, 13, 31, 34, 15, 31, 34, 4, 17, 32, 16, 9, 12, 23, 31, 34, 15, 31]'
'[29, 33, 44, 43, 40, 11, 35, 15, 31, 34, 13, 31, 34, 13, 31, 34, 15, 31, 34, 13, 17, 12, 33, 13, 17, 15, 45, 27, 45, 34]'
'[44, 11, 22, 25, 18, 16, 39, 13, 31, 34, 4, 17, 12, 33, 13, 31, 34, 15, 31, 34, 15, 45, 15, 31, 34, 15, 31, 34, 15, 31]'
'[28, 34, 13, 17, 32, 16, 8, 34, 15, 31, 34, 15, 31, 34, 4, 3, 27, 45, 16, 39, 19, 44, 41, 24, 33, 13, 31, 34, 15, 31]'
'[35, 15, 31, 34, 15, 31, 34, 15, 31, 34, 15, 31, 19, 44, 41, 46, 12, 33, 44, 43, 40, 14, 30, 0, 0, 0, 2, 40, 14, 20]'
'[11, 35, 0, 7, 17, 12, 33, 44, 11, 36, 13, 31, 34, 15, 31, 34, 4, 17, 12, 23, 19, 44, 43, 40, 11, 36, 23, 19, 15, 45]'
'[33, 13, 17, 32, 16, 39, 19, 44, 11, 22, 10, 32, 16, 39, 13, 1, 16, 9, 23, 31, 19, 15, 31, 34, 15, 31, 34, 15, 31, 34]'
'[22, 10, 32, 16, 39, 13, 31, 34, 15, 31, 34, 15, 31, 34, 13, 31, 34, 15, 31, 34, 13, 17, 12, 33, 44, 43, 23, 19, 15, 45]'
'[39, 19, 44, 11, 22, 10, 33, 13, 17, 32, 16, 8, 34, 15, 31, 34, 13, 31, 34, 15, 31, 34, 15, 31, 34, 13, 31, 20, 12, 0]'
'[22, 5, 2, 33, 41, 24, 8, 34, 15, 31, 34, 15, 17, 12, 33, 44, 11, 36, 37, 46, 45, 34, 44, 43, 23, 19, 44, 43, 40, 11]'
'[31, 34, 15, 17, 12, 33, 13, 17, 32, 16, 39, 19, 15, 45, 15, 45, 15, 31, 34, 13, 31, 34, 13, 13, 17, 12, 32, 16, 8, 34]'
'[34, 44, 41, 18, 43, 6, 6, 34, 13, 13, 17, 15, 31, 34, 15, 31, 34, 4, 41, 18, 38, 40, 11, 35, 15, 31, 34, 13, 17, 32]'
'[23, 31, 34, 15, 31, 34, 15, 17, 12, 33, 13, 17, 32, 16, 39, 13, 17, 12, 33, 13, 17, 32, 16, 39, 9, 12, 32, 16, 39, 13]'
'[8, 34, 15, 31, 34, 13, 31, 20, 5, 9, 25, 18, 43, 23, 19, 15, 31, 34, 4, 17, 15, 45, 15, 31, 34, 13, 31, 34, 13, 17]'
'[20, 12, 0, 0, 0, 0, 0, 7, 31, 34, 13, 17, 32, 16, 39, 19, 44, 41, 46, 45, 8, 34, 15, 17, 12, 23, 19, 15, 45, 15]'
'[8, 34, 13, 17, 32, 16, 8, 34, 4, 17, 12, 23, 19, 15, 45, 16, 8, 34, 15, 31, 47, 47, 41, 18, 16, 39, 19, 7, 31, 34]'
'[19, 44, 11, 35, 33, 13, 31, 34, 15, 31, 34, 4, 41, 46, 45, 34, 15, 31, 34, 15, 31, 34, 13, 13, 17, 15, 45, 27, 38, 40]'
'[29, 43, 40, 14, 3, 9, 39, 9, 39, 19, 44, 43, 40, 14, 30, 0, 0, 0, 0, 0, 0, 7, 2, 6, 33, 13, 17, 15, 31, 34]'
'[4, 41, 24, 8, 34, 15, 17, 15, 45, 16, 39, 19, 44, 41, 18, 16, 38, 40, 14, 3, 39, 19, 15, 17, 35, 0, 0, 0, 0, 7]'
'[28, 34, 15, 45, 15, 17, 15, 31, 34, 15, 45, 15, 45, 15, 31, 34, 13, 31, 20, 12, 33, 13, 13, 17, 12, 33, 41, 24, 7, 31]'
'[40, 14, 30, 0, 0, 0, 7, 2, 33, 44, 11, 22, 10, 32, 16, 39, 19, 7, 17, 12, 23, 31, 34, 13, 17, 32, 16, 8, 34, 13]'
'[0, 0, 0, 0, 7, 31, 34, 15, 31, 34, 4, 17, 12, 33, 44, 41, 18, 38, 40, 11, 35, 15, 31, 34, 15, 17, 35, 15, 31, 34]'
'[0, 7, 2, 33, 13, 31, 34, 4, 3, 27, 45, 10, 18, 16, 8, 34, 13, 17, 32, 16, 8, 34, 13, 31, 34, 13, 17, 32, 16, 8]'
'[39, 19, 44, 41, 18, 43, 40, 14, 3, 39, 13, 17, 32, 16, 8, 34, 15, 17, 12, 23, 31, 34, 15, 31, 34, 13, 17, 32, 16, 39]'
'[8, 34, 15, 31, 34, 15, 31, 34, 13, 31, 20, 12, 0, 2, 33, 13, 17, 15, 45, 27, 45, 15, 45, 27, 45, 15, 31, 34, 15, 31]'
'[44, 41, 46, 45, 34, 13, 17, 12, 32, 16, 23, 31, 34, 15, 31, 34, 15, 31, 34, 15, 31, 34, 13, 31, 34, 15, 31, 34, 15, 31]'
'[8, 34, 13, 31, 34, 15, 31, 34, 15, 31, 34, 13, 31, 34, 15, 31, 34, 13, 31, 34, 13, 31, 34, 15, 31, 19, 15, 17, 12, 33]'
'[39, 19, 44, 11, 36, 13, 31, 47, 41, 18, 7, 31, 34, 13, 13, 1, 15, 45, 16, 8, 34, 15, 31, 34, 15, 31, 34, 15, 31, 34]'
'[26, 8, 34, 4, 3, 27, 45, 15, 31, 34, 13, 13, 31, 34, 13, 31, 34, 15, 17, 35, 0, 7, 18, 16, 9, 12, 32, 16, 39, 19]'
'[44, 11, 35, 0, 2, 6, 34, 13, 31, 34, 13, 13, 17, 15, 45, 27, 45, 28, 34, 13, 17, 12, 33, 44, 41, 46, 45, 34, 13, 17]'
'[0, 7, 2, 33, 41, 46, 45, 34, 15, 31, 34, 15, 45, 16, 8, 34, 4, 17, 15, 45, 15, 31, 34, 13, 31, 34, 15, 45, 15, 31]'
'[33, 41, 18, 16, 39, 9, 12, 32, 16, 23, 1, 6, 6, 34, 44, 41, 18, 38, 44, 11, 35, 33, 44, 43, 40, 14, 20, 12, 0, 0]'
'[19, 44, 11, 35, 15, 31, 34, 13, 17, 12, 23, 1, 15, 31, 34, 13, 31, 34, 13, 31, 34, 15, 31, 34, 13, 31, 34, 13, 17, 32]'
'[17, 12, 33, 44, 43, 40, 11, 36, 23, 31, 34, 4, 3, 27, 45, 10, 18, 16, 8, 6, 6, 34, 13, 13, 1, 6, 34, 13, 31, 34]'
'[20, 12, 32, 16, 8, 34, 15, 31, 34, 4, 17, 12, 23, 31, 34, 15, 31, 34, 13, 31, 34, 15, 31, 34, 15, 17, 12, 23, 1, 15]'
'[2, 33, 13, 31, 47, 37, 46, 28, 34, 44, 11, 36, 13, 31, 34, 15, 31, 34, 15, 31, 34, 13, 31, 19, 15, 45, 16, 8, 34, 15]'
'[0, 0, 2, 33, 13, 17, 32, 16, 8, 3, 44, 41, 18, 38, 23, 31, 20, 28, 8, 34, 15, 31, 34, 13, 17, 32, 16, 39, 13, 31]'
'[37, 29, 39, 19, 15, 17, 35, 15, 31, 34, 13, 31, 34, 15, 17, 12, 23, 31, 34, 13, 17, 32, 16, 8, 34, 15, 31, 34, 13, 17]'
'[0, 2, 6, 34, 15, 31, 19, 15, 31, 34, 4, 41, 18, 16, 8, 34, 13, 17, 32, 16, 39, 13, 17, 12, 0, 7, 31, 34, 13, 13]'
'[19, 15, 45, 15, 31, 34, 15, 31, 34, 15, 31, 34, 13, 13, 17, 32, 16, 39, 9, 39, 9, 39, 9, 39, 19, 15, 17, 12, 23, 1]'
'[32, 16, 8, 34, 15, 31, 34, 13, 31, 34, 15, 17, 15, 31, 34, 13, 17, 32, 16, 9, 39, 19, 44, 11, 22, 10, 32, 16, 39, 13]'
'[40, 14, 20, 12, 33, 13, 1, 15, 31, 34, 13, 31, 34, 15, 17, 35, 10, 32, 16, 39, 19, 15, 31, 34, 4, 3, 39, 9, 39, 19]'
'[2, 33, 41, 18, 16, 39, 19, 44, 41, 46, 28, 39, 19, 15, 31, 34, 13, 31, 34, 15, 31, 34, 15, 31, 34, 15, 45, 16, 39, 19]'
'[20, 24, 7, 31, 47, 37, 29, 39, 19, 15, 45, 16, 39, 19, 15, 45, 15, 17, 12, 33, 13, 31, 34, 15, 31, 47, 41, 46, 45, 34]'
'[5, 35, 15, 31, 34, 15, 31, 47, 37, 46, 45, 34, 15, 17, 12, 23, 19, 7, 2, 40, 11, 35, 15, 31, 34, 13, 13, 31, 20, 12]'
'[28, 34, 15, 31, 34, 4, 3, 9, 12, 23, 19, 15, 31, 34, 15, 31, 34, 13, 17, 12, 33, 41, 18, 38, 44, 43, 40, 14, 30, 0]'
'[17, 12, 33, 44, 11, 22, 5, 10, 18, 38, 23, 1, 15, 31, 34, 4, 17, 12, 0, 7, 18, 43, 40, 11, 22, 10, 33, 44, 41, 18]'
'[9, 0, 7, 2, 40, 11, 22, 25, 18, 16, 38, 23, 19, 44, 11, 35, 15, 45, 15, 31, 34, 15, 17, 35, 10, 32, 16, 23, 31, 19]'
'[44, 11, 35, 15, 31, 34, 15, 17, 12, 0, 0, 7, 18, 38, 40, 14, 3, 9, 12, 0, 2, 6, 33, 44, 11, 36, 13, 17, 12, 33]'
'[16, 39, 19, 7, 2, 33, 44, 41, 18, 16, 8, 34, 13, 31, 34, 15, 31, 34, 13, 31, 34, 15, 31, 47, 37, 29, 39, 9, 39, 9]'
'[17, 15, 31, 34, 15, 31, 34, 15, 17, 12, 33, 13, 17, 32, 16, 8, 34, 13, 17, 15, 45, 27, 45, 34, 15, 31, 34, 13, 17, 32]'
'[15, 45, 15, 45, 27, 39, 19, 23, 31, 19, 15, 31, 34, 15, 31, 34, 15, 17, 12, 33, 13, 31, 47, 47, 41, 18, 16, 8, 34, 13]'
'[12, 0, 0, 0, 0, 2, 40, 11, 22, 5, 9, 39, 19, 44, 11, 35, 0, 7, 17, 15, 45, 16, 8, 34, 15, 17, 35, 10, 18, 16]'
'[30, 0, 2, 40, 14, 20, 24, 7, 31, 34, 15, 31, 34, 13, 17, 12, 23, 19, 15, 45, 15, 31, 34, 13, 17, 32, 16, 8, 34, 15]'
'[46, 12, 0, 0, 7, 18, 16, 39, 13, 17, 15, 45, 27, 42, 16, 9, 23, 1, 16, 8, 6, 34, 15, 31, 34, 15, 17, 12, 33, 41]'
'[39, 19, 15, 31, 34, 13, 17, 32, 16, 9, 12, 0, 2, 40, 11, 22, 5, 10, 18, 16, 9, 12, 23, 31, 34, 13, 17, 32, 16, 39]'
'[14, 20, 28, 34, 13, 13, 31, 34, 15, 31, 34, 4, 3, 39, 9, 12, 33, 44, 41, 18, 16, 39, 13, 17, 32, 16, 8, 34, 15, 45]'
'[41, 18, 16, 39, 13, 31, 34, 15, 31, 34, 13, 31, 34, 4, 41, 24, 8, 34, 15, 31, 19, 44, 11, 35, 15, 45, 16, 39, 19, 44]'
'[34, 13, 17, 32, 16, 8, 34, 4, 17, 12, 33, 44, 11, 35, 0, 0, 2, 6, 6, 34, 15, 31, 34, 13, 17, 15, 45, 27, 45, 15]'
'[23, 31, 34, 15, 31, 34, 15, 31, 34, 13, 17, 32, 16, 8, 3, 39, 9, 12, 23, 19, 15, 45, 16, 8, 34, 13, 31, 34, 13, 17]'
'[30, 0, 2, 40, 11, 35, 0, 7, 31, 34, 13, 17, 15, 31, 34, 4, 41, 18, 38, 40, 11, 22, 5, 9, 25, 18, 16, 38, 40, 14]'
'[12, 33, 13, 17, 32, 16, 9, 12, 23, 31, 34, 15, 31, 34, 13, 31, 34, 15, 31, 34, 15, 31, 34, 4, 17, 15, 31, 34, 4, 17]'
'[45, 36, 13, 31, 34, 4, 41, 18, 16, 39, 19, 44, 11, 36, 23, 31, 34, 15, 17, 12, 23, 19, 15, 31, 34, 15, 17, 12, 33, 13]'
